127.0.0.1 - - [29/Jan/2024:09:45:17 -0800] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:02:51 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 3165
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:02:51 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:02:51 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:02:53 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 2815
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:02:55 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 3165
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:02:55 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:03:19 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 3165
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:03:19 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4969
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:03:19 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:03:19 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:03:19 -0800] "GET /Shopaholic/images/tv-stand-fotor-bg-remover-2024012994435.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:03:19 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:03:19 -0800] "GET /Shopaholic/images/product-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:03:20 -0800] "POST /Shopaholic/EditProductServlet HTTP/1.1" 200 3318
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:03:20 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:04:24 -0800] "POST /Shopaholic/EditProductServlet HTTP/1.1" 200 3314
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:04:24 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:04:24 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:01 -0800] "POST /Shopaholic/EditProductServlet HTTP/1.1" 200 3318
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:01 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4947
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:01 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:06 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 3165
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:06 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:06 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:09 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 2815
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:09 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:11 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 3165
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:12 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:15 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:15 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:15 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:19 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:19 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 3165
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:05:19 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:06:32 -0800] "POST /Shopaholic/EditProductServlet HTTP/1.1" 200 3318
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:06:32 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:06:33 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:06:33 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 3165
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:06:33 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:06:34 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:06:35 -0800] "POST /Shopaholic/EditProductServlet HTTP/1.1" 200 3318
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:06:40 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:06:40 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 3165
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:06:40 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:02 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 3165
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:03 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4969
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:03 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:03 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:03 -0800] "GET /Shopaholic/images/tv-stand-fotor-bg-remover-2024012994435.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:03 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:03 -0800] "GET /Shopaholic/images/product-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:03 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4969
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:07 -0800] "POST /Shopaholic/MerchantServlet HTTP/1.1" 200 2815
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:07 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:09 -0800] "GET /Shopaholic/MerchantServlet HTTP/1.1" 200 3165
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:09 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:13 -0800] "GET /Shopaholic/LogoutServlet?UserType=Merchant HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:13 -0800] "GET /Shopaholic/merchantlogin.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:13 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:17 -0800] "GET /Shopaholic/login.jsp HTTP/1.1" 200 3737
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:17 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:20 -0800] "POST /Shopaholic/LoginServlet HTTP/1.1" 200 3739
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:20 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:25 -0800] "GET /Shopaholic/createaccount.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:25 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:33 -0800] "POST /Shopaholic/SignUpServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:07:33 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 500 4116
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:08:26 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:08:26 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4969
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:08:26 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:08:26 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:08:26 -0800] "GET /Shopaholic/images/tv-stand-fotor-bg-remover-2024012994435.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:08:26 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:08:26 -0800] "GET /Shopaholic/images/product-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:08:26 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4969
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:09:16 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:09:16 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4981
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:09:16 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:09:16 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:09:16 -0800] "GET /Shopaholic/images/tv-stand-fotor-bg-remover-2024012994435.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:09:16 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:09:16 -0800] "GET /Shopaholic/images/product-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:09:16 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4981
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:09:41 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:09:41 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4977
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:09:41 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:09:41 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:09:41 -0800] "GET /Shopaholic/images/tv-stand-fotor-bg-remover-2024012994435.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:09:41 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:09:41 -0800] "GET /Shopaholic/images/product-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:01 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:01 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:01 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:01 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:01 -0800] "GET /Shopaholic/images/tv-stand-fotor-bg-remover-2024012994435.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:01 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:01 -0800] "GET /Shopaholic/images/product-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:19 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:19 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:19 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:19 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:19 -0800] "GET /Shopaholic/images/tv-stand-fotor-bg-remover-2024012994435.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:19 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:19 -0800] "GET /Shopaholic/images/product-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:23 -0800] "POST /Shopaholic/UserServlet HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:26 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:26 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:26 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:26 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:26 -0800] "GET /Shopaholic/images/tv-stand-fotor-bg-remover-2024012994435.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:26 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:26 -0800] "GET /Shopaholic/images/product-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:27 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:27 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:29 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 200 1563
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:29 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:31 -0800] "GET /Shopaholic/UserServlet? HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:31 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:32 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:32 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:32 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:33 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:33 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:33 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:34 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:34 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:34 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:35 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:35 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:35 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:36 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 200 1563
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:36 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:39 -0800] "GET /Shopaholic/UserServlet? HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:39 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:41 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:41 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:41 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:42 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 200 1563
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:42 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:44 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 200 1563
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:44 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:44 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:10:46 -0800] "GET /Shopaholic/UserServlet? HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:19 -0800] "GET /Shopaholic/UserServlet? HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:19 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:19 -0800] "GET /Shopaholic/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:19 -0800] "GET /Shopaholic/images/gray-sofa-brown-living-room-with-copy-space.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:19 -0800] "GET /Shopaholic/images/tv-stand-fotor-bg-remover-2024012994435.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:19 -0800] "GET /Shopaholic/images/headphone.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:19 -0800] "GET /Shopaholic/images/product-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:19 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:22 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 200 1051
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:22 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:23 -0800] "GET /Shopaholic/UserServlet? HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:23 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:25 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:25 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:25 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:26 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 200 1565
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:26 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:29 -0800] "GET /Shopaholic/UserServlet? HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:29 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:31 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:31 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:31 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:33 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:33 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:33 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:34 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:34 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:34 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:35 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 200 1565
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:12:36 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:10 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 200 1051
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:10 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:10 -0800] "GET /Shopaholic/style.css HTTP/1.1" 200 4973
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:11 -0800] "GET /Shopaholic/UserServlet? HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:13 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:13 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:15 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:15 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:17 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 200 2011
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:24 -0800] "GET /Shopaholic/UserServlet? HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:25 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:25 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:29 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:29 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:30 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 200 2523
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:34 -0800] "GET /Shopaholic/UserServlet? HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:34 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:36 -0800] "POST /Shopaholic/AddToCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:36 -0800] "GET /Shopaholic/UserServlet HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:36 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:37 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 200 3034
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:37 -0800] "GET /Shopaholic/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:13:14:39 -0800] "POST /Shopaholic/EditCartServlet HTTP/1.1" 302 -
